id,Date,State,Total Confirmed Cases,Total Deaths
2560,Wed 11/18,Nevada,126106,1947
2561,Wed 11/18,New Hampshire,15749,504
2562,Wed 11/18,New Jersey,291374,16655
2563,Wed 11/18,New Mexico,70452,1290
2564,Wed 11/18,New York,578826,33607
2565,Wed 11/18,North Carolina,322258,4927
2566,Wed 11/18,North Dakota,67236,791
2567,Wed 11/18,Northern Mariana Islands,103,2
2568,Wed 11/18,Ohio,318828,5827
2569,Wed 11/18,Oklahoma,161425,1570
2570,Wed 11/18,Oregon,59670,791
2571,Wed 11/18,Pennsylvania,287464,9541
2572,Wed 11/18,Puerto Rico,77525,971
2573,Wed 11/18,Rhode Island,45911,1284
2574,Wed 11/18,South Carolina,199447,4182
2575,Wed 11/18,South Dakota,68671,674
2576,Wed 11/18,Tennessee,319021,4005
2577,Wed 11/18,Texas,1125906,20471
2578,Wed 11/18,Utah,162091,742
2579,Wed 11/18,Vermont,3161,60
2580,Wed 11/18,Virgin Islands,1463,23
2581,Wed 11/18,Virginia,208833,3860
2582,Wed 11/18,Washington,142511,2704
2583,Wed 11/18,West Virginia,36277,612
2584,Wed 11/18,Wisconsin,350665,2939
2585,Wed 11/18,Wyoming,25275,155
2586,Thu 11/19,Alabama,225910,3419
2587,Thu 11/19,Alaska,25946,95
2588,Thu 11/19,Arizona,288807,6384
2589,Thu 11/19,Arkansas,139855,2297
2590,Thu 11/19,California,1082674,18555
2591,Thu 11/19,Colorado,184260,2734
2592,Thu 11/19,Connecticut,99381,4805
2593,Thu 11/19,Delaware,30153,742
2594,Thu 11/19,District of Columbia,19678,667
2595,Thu 11/19,Florida,914325,17809
2596,Thu 11/19,Georgia,421381,8867
2597,Thu 11/19,Guam,7385,102
2598,Thu 11/19,Hawaii,16917,222
2599,Thu 11/19,Idaho,88642,838
2600,Thu 11/19,Illinois,622869,11671
2601,Thu 11/19,Indiana,278142,5143
2602,Thu 11/19,Iowa,201572,2127
2603,Thu 11/19,Kansas,131408,1326
2604,Thu 11/19,Kentucky,151706,1843
2605,Thu 11/19,Louisiana,211966,6199
2606,Thu 11/19,Maine,9734,171
2607,Thu 11/19,Maryland,175092,4372
2608,Thu 11/19,Massachusetts,198550,10435
2609,Thu 11/19,Michigan,310396,8717
2610,Thu 11/19,Minnesota,249962,3138
2611,Thu 11/19,Mississippi,138791,3619
2612,Thu 11/19,Missouri,270387,3618
2613,Thu 11/19,Montana,51872,569
2614,Thu 11/19,Nebraska,109280,863
2615,Thu 11/19,Nevada,128234,1958
2616,Thu 11/19,New Hampshire,16277,506
2617,Thu 11/19,New Jersey,295556,16689
2618,Thu 11/19,New Mexico,74116,1302
2619,Thu 11/19,New York,584128,33648
2620,Thu 11/19,North Carolina,325658,4968
2621,Thu 11/19,North Dakota,68618,801
2622,Thu 11/19,Northern Mariana Islands,103,2
2623,Thu 11/19,Ohio,326615,5890
2624,Thu 11/19,Oklahoma,164340,1588
2625,Thu 11/19,Oregon,60874,809
2626,Thu 11/19,Pennsylvania,294345,9643
2627,Thu 11/19,Puerto Rico,78046,982
2628,Thu 11/19,Rhode Island,46951,1288
2629,Thu 11/19,South Carolina,201160,4201
2630,Thu 11/19,South Dakota,69742,705
2631,Thu 11/19,Tennessee,321832,4082
2632,Thu 11/19,Texas,1139695,20689
2633,Thu 11/19,Utah,166040,758
2634,Thu 11/19,Vermont,3310,61
2635,Thu 11/19,Virgin Islands,1469,23
2636,Thu 11/19,Virginia,210787,3896
2637,Thu 11/19,Washington,144968,2717
2638,Thu 11/19,West Virginia,37399,623
2639,Thu 11/19,Wisconsin,358113,3021
2640,Thu 11/19,Wyoming,26169,176
2641,Fri 11/20,Alabama,228373,3451
2642,Fri 11/20,Alaska,26403,95
2643,Fri 11/20,Arizona,292880,6427
2644,Fri 11/20,Arkansas,141916,2321
2645,Fri 11/20,California,1096401,18649
2646,Fri 11/20,Colorado,190100,2752
2647,Fri 11/20,Connecticut,101469,4828
2648,Fri 11/20,Delaware,30816,746
2649,Fri 11/20,District of Columbia,19808,669
2650,Fri 11/20,Florida,923410,17888
2651,Fri 11/20,Georgia,424759,8904
2652,Fri 11/20,Guam,7421,104
2653,Fri 11/20,Hawaii,17029,222
2654,Fri 11/20,Idaho,90346,849
2655,Fri 11/20,Illinois,635823,11814
2656,Fri 11/20,Indiana,284960,5206
2657,Fri 11/20,Iowa,205918,2159
2658,Fri 11/20,Kansas,137224,1410
2659,Fri 11/20,Kentucky,155625,1862
2660,Fri 11/20,Louisiana,216709,6233
2661,Fri 11/20,Maine,9958,173
2662,Fri 11/20,Maryland,177239,4398
2663,Fri 11/20,Massachusetts,200949,10469
2664,Fri 11/20,Michigan,320621,8776
2665,Fri 11/20,Minnesota,256756,3206
2666,Fri 11/20,Mississippi,140429,3642
2667,Fri 11/20,Missouri,275917,3675
2668,Fri 11/20,Montana,53346,575
2669,Fri 11/20,Nebraska,111661,917
2670,Fri 11/20,Nevada,130102,1987
2671,Fri 11/20,New Hampshire,16797,507
2672,Fri 11/20,New Jersey,299182,16712
2673,Fri 11/20,New Mexico,77098,1327
2674,Fri 11/20,New York,589605,33696
2675,Fri 11/20,North Carolina,330021,5012
2676,Fri 11/20,North Dakota,70022,824
2677,Fri 11/20,Northern Mariana Islands,103,2
2678,Fri 11/20,Ohio,335423,5955
2679,Fri 11/20,Oklahoma,167261,1603
2680,Fri 11/20,Oregon,62176,815
2681,Fri 11/20,Pennsylvania,301373,9748
2682,Fri 11/20,Puerto Rico,78950,991
2683,Fri 11/20,Rhode Island,48001,1294
2684,Fri 11/20,South Carolina,203161,4231
2685,Fri 11/20,South Dakota,71070,741
2686,Fri 11/20,Tennessee,325282,4156
2687,Fri 11/20,Texas,1153399,20872
2688,Fri 11/20,Utah,170644,776
2689,Fri 11/20,Vermont,3459,62
2690,Fri 11/20,Virgin Islands,1482,23
2691,Fri 11/20,Virginia,213331,3912
2692,Fri 11/20,Washington,147251,2738
2693,Fri 11/20,West Virginia,38480,639
2694,Fri 11/20,Wisconsin,365190,3106
2695,Fri 11/20,Wyoming,27129,176
2696,Sat 11/21,Alabama,230708,3457
2697,Sat 11/21,Alaska,27079,95
2698,Sat 11/21,Arizona,296997,6459
2699,Sat 11/21,Arkansas,143821,2337
2700,Sat 11/21,California,1109844,18709
2701,Sat 11/21,Colorado,195220,2791
2702,Sat 11/21,Connecticut,101469,4828
2703,Sat 11/21,Delaware,31321,746
2704,Sat 11/21,District of Columbia,19961,670
2705,Sat 11/21,Florida,931819,17929
2706,Sat 11/21,Georgia,430687,8940
2707,Sat 11/21,Guam,7421,104
2708,Sat 11/21,Hawaii,17182,229
2709,Sat 11/21,Idaho,91312,851
2710,Sat 11/21,Illinois,647474,11967
2711,Sat 11/21,Indiana,291838,5246
2712,Sat 11/21,Iowa,209203,2191
2713,Sat 11/21,Kansas,137295,1411
2714,Sat 11/21,Kentucky,159035,1886
2715,Sat 11/21,Louisiana,216709,6233
2716,Sat 11/21,Maine,10123,174
2717,Sat 11/21,Maryland,180125,4415
2718,Sat 11/21,Massachusetts,204155,10488
2719,Sat 11/21,Michigan,328178,8874
2720,Sat 11/21,Minnesota,263008,3257
2721,Sat 11/21,Mississippi,142401,3657
2722,Sat 11/21,Missouri,279987,3684
2723,Sat 11/21,Montana,54542,604
2724,Sat 11/21,Nebraska,113029,929
2725,Sat 11/21,Nevada,132610,2017
2726,Sat 11/21,New Hampshire,17281,508
2727,Sat 11/21,New Jersey,303851,16746
2728,Sat 11/21,New Mexico,79440,1352
2729,Sat 11/21,New York,595581,33737
2730,Sat 11/21,North Carolina,333074,5035
2731,Sat 11/21,North Dakota,71546,840
2732,Sat 11/21,Northern Mariana Islands,103,2
2733,Sat 11/21,Ohio,343286,5984
2734,Sat 11/21,Oklahoma,170924,1624
2735,Sat 11/21,Oregon,63668,822
2736,Sat 11/21,Pennsylvania,307247,9862
2737,Sat 11/21,Puerto Rico,80049,1012
2738,Sat 11/21,Rhode Island,48001,1294
2739,Sat 11/21,South Carolina,205018,4274
2740,Sat 11/21,South Dakota,72214,777
2741,Sat 11/21,Tennessee,329490,4163
2742,Sat 11/21,Texas,1164314,21004
2743,Sat 11/21,Utah,173987,789
2744,Sat 11/21,Vermont,3546,63
2745,Sat 11/21,Virgin Islands,1491,23
2746,Sat 11/21,Virginia,215679,3938
2747,Sat 11/21,Washington,148691,2738
2748,Sat 11/21,West Virginia,39598,658
2749,Sat 11/21,Wisconsin,372219,3155
2750,Sat 11/21,Wyoming,27410,176
2751,Sun 11/22,Alabama,232506,3457
2752,Sun 11/22,Alaska,27629,97
2753,Sun 11/22,Arizona,299698,6464
2754,Sun 11/22,Arkansas,145173,2357
2755,Sun 11/22,California,1118652,18726
2756,Sun 11/22,Colorado,199296,2811
2757,Sun 11/22,Connecticut,101469,4828
2758,Sun 11/22,Delaware,31808,748
2759,Sun 11/22,District of Columbia,20151,670
2760,Sun 11/22,Florida,938406,17990
2761,Sun 11/22,Georgia,432954,8955
2762,Sun 11/22,Guam,7518,107
2763,Sun 11/22,Hawaii,17302,231
2764,Sun 11/22,Idaho,91935,852
2765,Sun 11/22,Illinois,657402,12064
2766,Sun 11/22,Indiana,298021,5305
2767,Sun 11/22,Iowa,211664,2202
2768,Sun 11/22,Kansas,137530,1410
2769,Sun 11/22,Kentucky,161222,1887
2770,Sun 11/22,Louisiana,220192,6260
2771,Sun 11/22,Maine,10359,176
2772,Sun 11/22,Maryland,182482,4434
2773,Sun 11/22,Massachusetts,206850,10512
2774,Sun 11/22,Michigan,328833,8874
2775,Sun 11/22,Minnesota,270213,3297
2776,Sun 11/22,Mississippi,143180,3676
2777,Sun 11/22,Missouri,283756,3688
2778,Sun 11/22,Montana,55680,607
2779,Sun 11/22,Nebraska,114061,933
2780,Sun 11/22,Nevada,134761,2022
2781,Sun 11/22,New Hampshire,17598,512
2782,Sun 11/22,New Jersey,307819,16761
2783,Sun 11/22,New Mexico,81896,1385
2784,Sun 11/22,New York,600967,33767
2785,Sun 11/22,North Carolina,336983,5062
2786,Sun 11/22,North Dakota,72689,846
2787,Sun 11/22,Northern Mariana Islands,104,2
2788,Sun 11/22,Ohio,351419,5996
2789,Sun 11/22,Oklahoma,174330,1634
2790,Sun 11/22,Oregon,65170,822
2791,Sun 11/22,Pennsylvania,313788,9901
2792,Sun 11/22,Puerto Rico,81074,1017
2793,Sun 11/22,Rhode Island,48001,1294
2794,Sun 11/22,South Carolina,206295,4283
2795,Sun 11/22,South Dakota,73065,819
2796,Sun 11/22,Tennessee,333853,4218
2797,Sun 11/22,Texas,1172848,21083
2798,Sun 11/22,Utah,177176,793
2799,Sun 11/22,Vermont,3629,63
2800,Sun 11/22,Virgin Islands,1504,23
2801,Sun 11/22,Virginia,217796,3938
2802,Sun 11/22,Washington,149703,2738
2803,Sun 11/22,West Virginia,40478,662
2804,Sun 11/22,Wisconsin,376238,3162
2805,Sun 11/22,Wyoming,28169,176
2806,Mon 11/23,Alabama,234080,3459
2807,Mon 11/23,Alaska,28128,97
2808,Mon 11/23,Arizona,303188,6465
2809,Mon 11/23,Arkansas,146190,2387
2810,Mon 11/23,California,1136346,18768
2811,Mon 11/23,Colorado,203578,2821
2812,Mon 11/23,Connecticut,106740,4871
2813,Mon 11/23,Delaware,32211,752
2814,Mon 11/23,District of Columbia,20290,672
2815,Mon 11/23,Florida,944737,18084
2816,Mon 11/23,Georgia,434916,8972
2817,Mon 11/23,Guam,7571,107
2818,Mon 11/23,Hawaii,17405,231
2819,Mon 11/23,Idaho,93602,869
2820,Mon 11/23,Illinois,665865,12141
2821,Mon 11/23,Indiana,303575,5332
2822,Mon 11/23,Iowa,214792,2222
2823,Mon 11/23,Kansas,144831,1462
2824,Mon 11/23,Kentucky,163767,1906
2825,Mon 11/23,Louisiana,221160,6284
2826,Mon 11/23,Maine,10544,177
2827,Mon 11/23,Maryland,184140,4448
2828,Mon 11/23,Massachusetts,208623,10531
2829,Mon 11/23,Michigan,340223,8937
2830,Mon 11/23,Minnesota,276556,3321
2831,Mon 11/23,Mississippi,143879,3676
2832,Mon 11/23,Missouri,288308,3697
2833,Mon 11/23,Montana,56428,615
2834,Mon 11/23,Nebraska,115921,958
2835,Mon 11/23,Nevada,136672,2030
2836,Mon 11/23,New Hampshire,18042,512
2837,Mon 11/23,New Jersey,311400,16772
2838,Mon 11/23,New Mexico,84148,1402
2839,Mon 11/23,New York,606878,33804
2840,Mon 11/23,North Carolina,339672,5076
2841,Mon 11/23,North Dakota,73403,852
2842,Mon 11/23,Northern Mariana Islands,104,2
2843,Mon 11/23,Ohio,363304,6020
2844,Mon 11/23,Oklahoma,177874,1649
2845,Mon 11/23,Oregon,66334,830
2846,Mon 11/23,Pennsylvania,320250,9932
2847,Mon 11/23,Puerto Rico,81815,1032
2848,Mon 11/23,Rhode Island,50573,1309
2849,Mon 11/23,South Carolina,207552,4288
2850,Mon 11/23,South Dakota,73848,819
2851,Mon 11/23,Tennessee,337637,4254
2852,Mon 11/23,Texas,1184041,21144
2853,Mon 11/23,Utah,179420,799
2854,Mon 11/23,Vermont,3714,63
2855,Mon 11/23,Virgin Islands,1507,23
2856,Mon 11/23,Virginia,221038,3942
2857,Mon 11/23,Washington,155336,2775
2858,Mon 11/23,West Virginia,41114,667
2859,Mon 11/23,Wisconsin,379693,3175
2860,Mon 11/23,Wyoming,29431,202
2861,Tue 11/24,Alabama,236865,3472
2862,Tue 11/24,Alaska,28708,110
2863,Tue 11/24,Arizona,307943,6515
2864,Tue 11/24,Arkansas,148312,2405
2865,Tue 11/24,California,1153005,18875
2866,Tue 11/24,Colorado,207882,2868
2867,Tue 11/24,Connecticut,107280,4881
2868,Tue 11/24,Delaware,32664,757
2869,Tue 11/24,District of Columbia,20409,673
2870,Tue 11/24,Florida,953292,18156
2871,Tue 11/24,Georgia,438441,8979
2872,Tue 11/24,Guam,7624,108
2873,Tue 11/24,Hawaii,17461,231
2874,Tue 11/24,Idaho,95588,881
2875,Tue 11/24,Illinois,675543,12294
2876,Tue 11/24,Indiana,309218,5435
2877,Tue 11/24,Iowa,217786,2271
2878,Tue 11/24,Kansas,145272,1456
2879,Tue 11/24,Kentucky,166478,1938
2880,Tue 11/24,Louisiana,224403,6323
2881,Tue 11/24,Maine,10799,189
2882,Tue 11/24,Maryland,185812,4481
2883,Tue 11/24,Massachusetts,211199,10551
2884,Tue 11/24,Michigan,347076,9094
2885,Tue 11/24,Minnesota,282972,3359
2886,Tue 11/24,Mississippi,144544,3729
2887,Tue 11/24,Missouri,292786,3869
2888,Tue 11/24,Montana,57559,630
2889,Tue 11/24,Nebraska,117682,981
2890,Tue 11/24,Nevada,140572,2053
2891,Tue 11/24,New Hampshire,18382,513
2892,Tue 11/24,New Jersey,315675,16819
2893,Tue 11/24,New Mexico,86247,1430
2894,Tue 11/24,New York,611756,33847
2895,Tue 11/24,North Carolina,343566,5114
2896,Tue 11/24,North Dakota,74407,889
2897,Tue 11/24,Northern Mariana Islands,104,2
2898,Tue 11/24,Ohio,371908,6118
2899,Tue 11/24,Oklahoma,180610,1664
2900,Tue 11/24,Oregon,67337,848
2901,Tue 11/24,Pennsylvania,326615,10014
2902,Tue 11/24,Puerto Rico,82163,1038
2903,Tue 11/24,Rhode Island,51424,1325
2904,Tue 11/24,South Carolina,209230,4313
2905,Tue 11/24,South Dakota,74859,821
2906,Tue 11/24,Tennessee,339059,4325
2907,Tue 11/24,Texas,1204464,21338
2908,Tue 11/24,Utah,182121,810
2909,Tue 11/24,Vermont,3762,64
2910,Tue 11/24,Virgin Islands,1521,23
2911,Tue 11/24,Virginia,223582,3979
2912,Tue 11/24,Washington,158234,2807
2913,Tue 11/24,West Virginia,42083,682
2914,Tue 11/24,Wisconsin,386441,3295
2915,Tue 11/24,Wyoming,29959,202
2916,Wed 11/25,Alabama,239318,3532
2917,Wed 11/25,Alaska,29386,110
2918,Wed 11/25,Arizona,311727,6529
2919,Wed 11/25,Arkansas,150277,2425
2920,Wed 11/25,California,1167149,18982
2921,Wed 11/25,Colorado,212416,2930
2922,Wed 11/25,Connecticut,109152,4926
2923,Wed 11/25,Delaware,32995,760
2924,Wed 11/25,District of Columbia,20516,677
2925,Wed 11/25,Florida,961668,18253
2926,Wed 11/25,Georgia,441737,9054
2927,Wed 11/25,Guam,7674,110
2928,Wed 11/25,Hawaii,17561,233
2929,Wed 11/25,Idaho,97007,901
2930,Wed 11/25,Illinois,686855,12465
2931,Wed 11/25,Indiana,315212,5498
2932,Wed 11/25,Iowa,221288,2312
2933,Wed 11/25,Kansas,150515,1503
2934,Wed 11/25,Kentucky,169822,1975
2935,Wed 11/25,Louisiana,225638,6350
2936,Wed 11/25,Maine,11027,190
2937,Wed 11/25,Maryland,188509,4518
2938,Wed 11/25,Massachusetts,214594,10604
2939,Wed 11/25,Michigan,352052,9168
2940,Wed 11/25,Minnesota,289362,3434
2941,Wed 11/25,Mississippi,145636,3745
2942,Wed 11/25,Missouri,297374,3908
2943,Wed 11/25,Montana,58620,653
2944,Wed 11/25,Nebraska,120076,1004
2945,Wed 11/25,Nevada,142951,2077
2946,Wed 11/25,New Hampshire,18776,514
2947,Wed 11/25,New Jersey,319734,16886
2948,Wed 11/25,New Mexico,88102,1451
2949,Wed 11/25,New York,618023,33890
2950,Wed 11/25,North Carolina,348102,5177
2951,Wed 11/25,North Dakota,75484,893
2952,Wed 11/25,Northern Mariana Islands,104,2
2953,Wed 11/25,Ohio,382743,6274
2954,Wed 11/25,Oklahoma,184342,1680
2955,Wed 11/25,Oregon,68504,871
2956,Wed 11/25,Pennsylvania,333571,10162
2957,Wed 11/25,Puerto Rico,82340,1052
2958,Wed 11/25,Rhode Island,52317,1335
2959,Wed 11/25,South Carolina,210905,4317
2960,Wed 11/25,South Dakota,76142,849
2961,Wed 11/25,Tennessee,341456,4415
2962,Wed 11/25,Texas,1219392,21536
2963,Wed 11/25,Utah,183960,834
2964,Wed 11/25,Vermont,3827,64
2965,Wed 11/25,Virgin Islands,1521,23
2966,Wed 11/25,Virginia,226300,4008
2967,Wed 11/25,Washington,161207,2825
2968,Wed 11/25,West Virginia,43050,695
2969,Wed 11/25,Wisconsin,392443,3363
2970,Wed 11/25,Wyoming,30761,215
2971,Thu 11/26,Alabama,241957,3572
2972,Thu 11/26,Alaska,29940,113
2973,Thu 11/26,Arizona,314326,6568
2974,Thu 11/26,Arkansas,152625,2436
2975,Thu 11/26,California,1176137,19025
2976,Thu 11/26,Colorado,217655,2977
2977,Thu 11/26,Connecticut,109152,4926
2978,Thu 11/26,Delaware,33579,761
2979,Thu 11/26,District of Columbia,20736,677
2980,Thu 11/26,Florida,961668,18253
2981,Thu 11/26,Georgia,445204,9089
2982,Thu 11/26,Guam,7717,112
2983,Thu 11/26,Hawaii,17678,235
2984,Thu 11/26,Idaho,97007,901
2985,Thu 11/26,Illinois,698364,12609
2986,Thu 11/26,Indiana,321595,5561
2987,Thu 11/26,Iowa,223323,2349
2988,Thu 11/26,Kansas,150522,1503
2989,Thu 11/26,Kentucky,170081,1983
2990,Thu 11/26,Louisiana,225638,6350
2991,Thu 11/26,Maine,11265,190
2992,Thu 11/26,Maryland,190635,4547
2993,Thu 11/26,Massachusetts,214594,10604
2994,Thu 11/26,Michigan,352342,9169
2995,Thu 11/26,Minnesota,289362,3434
2996,Thu 11/26,Mississippi,147382,3763
2997,Thu 11/26,Missouri,300825,3932
2998,Thu 11/26,Montana,59682,658
2999,Thu 11/26,Nebraska,122952,1008
3000,Thu 11/26,Nevada,144794,2093
3001,Thu 11/26,New Hampshire,18776,514
3002,Thu 11/26,New Jersey,324207,16925
3003,Thu 11/26,New Mexico,89796,1469
3004,Thu 11/26,New York,624961,33959
3005,Thu 11/26,North Carolina,348148,5177
3006,Thu 11/26,North Dakota,76448,903
3007,Thu 11/26,Northern Mariana Islands,104,2
3008,Thu 11/26,Ohio,382743,6274
3009,Thu 11/26,Oklahoma,184342,1680
3010,Thu 11/26,Oregon,70006,884
3011,Thu 11/26,Pennsylvania,340998,10271
3012,Thu 11/26,Puerto Rico,82841,1069
3013,Thu 11/26,Rhode Island,52317,1335
3014,Thu 11/26,South Carolina,210905,4317
3015,Thu 11/26,South Dakota,76142,849
3016,Thu 11/26,Tennessee,345371,4468
3017,Thu 11/26,Texas,1223896,21709
3018,Thu 11/26,Utah,184382,834
3019,Thu 11/26,Vermont,3827,64
3020,Thu 11/26,Virgin Islands,1521,23
3021,Thu 11/26,Virginia,228900,4029
3022,Thu 11/26,Washington,161911,2825
3023,Thu 11/26,West Virginia,44180,712
3024,Thu 11/26,Wisconsin,398104,3431
3025,Thu 11/26,Wyoming,30761,215
3026,Fri 11/27,Alabama,242874,3572
3027,Fri 11/27,Alaska,30612,113
3028,Fri 11/27,Arizona,318695,6588
3029,Fri 11/27,Arkansas,153677,2436
3030,Fri 11/27,California,1193071,19100
3031,Fri 11/27,Colorado,222544,2998
3032,Fri 11/27,Connecticut,112581,4961
3033,Fri 11/27,Delaware,34170,763
3034,Fri 11/27,District of Columbia,20937,677
3035,Fri 11/27,Florida,979012,18362
3036,Fri 11/27,Georgia,447942,9130
3037,Fri 11/27,Guam,7737,113
3038,Fri 11/27,Hawaii,17796,238
3039,Fri 11/27,Idaho,99148,914
3040,Fri 11/27,Illinois,706123,12705
3041,Fri 11/27,Indiana,327234,5594
3042,Fri 11/27,Iowa,225065,2360
3043,Fri 11/27,Kansas,155245,1529
3044,Fri 11/27,Kentucky,174684,2009
3045,Fri 11/27,Louisiana,230602,6391
3046,Fri 11/27,Maine,11265,190
3047,Fri 11/27,Maryland,193205,4569
3048,Fri 11/27,Massachusetts,219252,10635
3049,Fri 11/27,Michigan,369022,9352
3050,Fri 11/27,Minnesota,295060,3535
3051,Fri 11/27,Mississippi,148387,3769
3052,Fri 11/27,Missouri,304234,3943
3053,Fri 11/27,Montana,59796,658
3054,Fri 11/27,Nebraska,124068,1014
3055,Fri 11/27,Nevada,147145,2103
3056,Fri 11/27,New Hampshire,19313,517
3057,Fri 11/27,New Jersey,328302,16942
3058,Fri 11/27,New Mexico,91852,1504
3059,Fri 11/27,New York,633140,34004
3060,Fri 11/27,North Carolina,355664,5240
3061,Fri 11/27,North Dakota,77238,908
3062,Fri 11/27,Northern Mariana Islands,104,2
3063,Fri 11/27,Ohio,399808,6346
3064,Fri 11/27,Oklahoma,187567,1704
3065,Fri 11/27,Oregon,70833,890
3066,Fri 11/27,Pennsylvania,349360,10295
3067,Fri 11/27,Puerto Rico,84293,1076
3068,Fri 11/27,Rhode Island,53954,1346
3069,Fri 11/27,South Carolina,213120,4346
3070,Fri 11/27,South Dakota,78280,888
3071,Fri 11/27,Tennessee,349506,4475
3072,Fri 11/27,Texas,1228649,21762
3073,Fri 11/27,Utah,190044,849
3074,Fri 11/27,Vermont,4005,67
3075,Fri 11/27,Virgin Islands,1521,23
3076,Fri 11/27,Virginia,230444,4044
3077,Fri 11/27,Washington,165230,2828
3078,Fri 11/27,West Virginia,45046,712
3079,Fri 11/27,Wisconsin,399557,3444
3080,Fri 11/27,Wyoming,31773,215
3081,Sat 11/28,Alabama,244993,3572
3082,Sat 11/28,Alaska,31279,115
3083,Sat 11/28,Arizona,322774,6624
3084,Sat 11/28,Arkansas,155026,2449
3085,Sat 11/28,California,1206278,19132
3086,Sat 11/28,Colorado,226567,3012
3087,Sat 11/28,Connecticut,112581,4961
3088,Sat 11/28,Delaware,34670,763
3089,Sat 11/28,District of Columbia,21308,678
3090,Sat 11/28,Florida,985289,18441
3091,Sat 11/28,Georgia,450627,9173
3092,Sat 11/28,Guam,7751,113
3093,Sat 11/28,Hawaii,17871,238
3094,Sat 11/28,Idaho,99984,919
3095,Sat 11/28,Illinois,714070,12852
3096,Sat 11/28,Indiana,331725,5663
3097,Sat 11/28,Iowa,227181,2375
3098,Sat 11/28,Kansas,155265,1529
3099,Sat 11/28,Kentucky,177453,2028
3100,Sat 11/28,Louisiana,230602,6391
3101,Sat 11/28,Maine,11288,191
3102,Sat 11/28,Maryland,194603,4602
3103,Sat 11/28,Massachusetts,222469,10676
3104,Sat 11/28,Michigan,377279,9461
3105,Sat 11/28,Minnesota,304082,3580
3106,Sat 11/28,Mississippi,149940,3779
3107,Sat 11/28,Missouri,306526,3950
3108,Sat 11/28,Montana,60845,670
3109,Sat 11/28,Nebraska,125323,1018
3110,Sat 11/28,Nevada,149613,2123
3111,Sat 11/28,New Hampshire,20002,523
3112,Sat 11/28,New Jersey,332104,16965
3113,Sat 11/28,New Mexico,93982,1527
3114,Sat 11/28,New York,639200,34049
3115,Sat 11/28,North Carolina,358654,5249
3116,Sat 11/28,North Dakota,77941,921
3117,Sat 11/28,Northern Mariana Islands,104,2
3118,Sat 11/28,Ohio,406703,6378
3119,Sat 11/28,Oklahoma,193824,1717
3120,Sat 11/28,Oregon,72506,899
3121,Sat 11/28,Pennsylvania,356243,10337
3122,Sat 11/28,Puerto Rico,85196,1083
3123,Sat 11/28,Rhode Island,53954,1346
3124,Sat 11/28,South Carolina,214911,4346
3125,Sat 11/28,South Dakota,79099,942
3126,Sat 11/28,Tennessee,355885,4489
3127,Sat 11/28,Texas,1234675,21847
3128,Sat 11/28,Utah,192087,863
3129,Sat 11/28,Vermont,4033,67
3130,Sat 11/28,Virgin Islands,1540,23
3131,Sat 11/28,Virginia,233617,4054
3132,Sat 11/28,Washington,166736,2828
3133,Sat 11/28,West Virginia,45845,718
3134,Sat 11/28,Wisconsin,404999,3474
3135,Sat 11/28,Wyoming,31929,215
3136,Sun 11/29,Alabama,247229,3577
3137,Sun 11/29,Alaska,31896,115
3138,Sun 11/29,Arizona,325995,6635
3139,Sun 11/29,Arkansas,156247,2470
3140,Sun 11/29,California,1219496,19151
3141,Sun 11/29,Colorado,230057,3025
3142,Sun 11/29,Connecticut,112581,4961
3143,Sun 11/29,Delaware,35251,770
3144,Sun 11/29,District of Columbia,21448,680
3145,Sun 11/29,Florida,992652,18499
3146,Sun 11/29,Georgia,452322,9189
3147,Sun 11/29,Guam,7787,113
3148,Sun 11/29,Hawaii,17925,242
3149,Sun 11/29,Idaho,100758,925
3150,Sun 11/29,Illinois,721487,12895
3151,Sun 11/29,Indiana,336027,5685
3152,Sun 11/29,Iowa,228690,2399
3153,Sun 11/29,Kansas,155377,1529
3154,Sun 11/29,Kentucky,180164,2039
3155,Sun 11/29,Louisiana,232245,6407
3156,Sun 11/29,Maine,11508,191
3157,Sun 11/29,Maryland,196727,4625
3158,Sun 11/29,Massachusetts,224964,10722
3159,Sun 11/29,Michigan,377596,9461
3160,Sun 11/29,Minnesota,313028,3637
3161,Sun 11/29,Mississippi,151785,3806
3162,Sun 11/29,Missouri,309420,3956
3163,Sun 11/29,Montana,61801,672
3164,Sun 11/29,Nebraska,126491,1022
3165,Sun 11/29,Nevada,150825,2140
3166,Sun 11/29,New Hampshire,20480,526
3167,Sun 11/29,New Jersey,335943,16978
3168,Sun 11/29,New Mexico,95417,1540
3169,Sun 11/29,New York,645932,34101
3170,Sun 11/29,North Carolina,362124,5279
3171,Sun 11/29,North Dakota,78664,926
3172,Sun 11/29,Northern Mariana Islands,104,2
3173,Sun 11/29,Ohio,414432,6399
3174,Sun 11/29,Oklahoma,195545,1736
3175,Sun 11/29,Oregon,74120,907
3176,Sun 11/29,Pennsylvania,361387,10406
3177,Sun 11/29,Puerto Rico,85317,1094
3178,Sun 11/29,Rhode Island,53954,1346
3179,Sun 11/29,South Carolina,216129,4353
3180,Sun 11/29,South Dakota,79900,943
3181,Sun 11/29,Tennessee,358809,4500
3182,Sun 11/29,Texas,1247065,21900
3183,Sun 11/29,Utah,193809,868
3184,Sun 11/29,Vermont,4100,67
3185,Sun 11/29,Virgin Islands,1544,23
3186,Sun 11/29,Virginia,235942,4058
